userid,model_name,questiontext,questiontype,pov_x_y_z,upvector,viewdir,fov
a2370e4e-cc25-412d-bb2e-308879963449,backpack.glb,Which backpack would you take to the mountains?,multi_model,"{1.7315937,-0.9176562,-0.39936244}","{0,1,0}","{-0.86579686,0.4588281,0.19968122}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{-1.4334695,0.0496488,1.3938078}","{0,1,0}","{0.71673477,-0.0248244,-0.6969039}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{-1.9727505,0.3262504,0.0426161}","{0,1,0}","{0.9863753,-0.1631252,-0.02130805}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{-1.547107,1.0303743,-0.738098}","{0,1,0}","{0.7735535,-0.51518714,0.369049}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{-1.8439693,0.77373123,-0.03342395}","{0,1,0}","{0.9219847,-0.38686562,0.016711975}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{1.5230654,0.4914522,1.1994774}","{0,1,0}","{-0.7615327,-0.2457261,-0.5997387}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.42341858,0.38537082,0.5507476}","{0,1,0}","{-0.53298503,-0.4850918,-0.6932625}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.962038,0.8755907,1.2513388}","{0,1,0}","{-0.53298503,-0.4850918,-0.6932625}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.5175326,1.7020429,0.30534354}","{0,1,0}","{-0.28672168,-0.9429601,-0.16916539}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.26567125,0.8737303,0.15674569}","{0,1,0}","{-0.28672168,-0.9429601,-0.16916539}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.004514709,1.0266715,0.0023698334}","{0,1,0}","{-0.004397369,-0.99998766,-0.00230824}",75
a2370e4e-cc25-412d-bb2e-308879963449,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0.7179387,0.3079387,-0.66619676}","{0,1,0}","{-0.699279,-0.29993516,0.6488819}",75
a2370e4e-cc25-412d-bb2e-308879963449,vase2.glb,Take one photo for this vase.,photo_model,"{0.7553408,0.019861234,1.8517737}","{0,1,0}","{-0.3776704,-0.009930617,-0.92588687}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{-0.21976773,0.52985793,1.9159731}","{0,1,0}","{0.10988387,-0.26492897,-0.95798653}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{0.38933778,0.32625014,1.934419}","{0,1,0}","{-0.19466889,-0.16312507,-0.9672095}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{0.3872816,0.9723801,1.8258595}","{0,1,0}","{-0.19466889,-0.16312507,-0.9672095}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{0.34916502,0.945357,1.636478}","{0,1,0}","{-0.19466889,-0.16312507,-0.9672095}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{0.37995204,0.5792349,1.653287}","{0,1,0}","{-0.21172541,0.039712675,-0.976522}",75
a2370e4e-cc25-412d-bb2e-308879963449,table.glb,Which desk would you choose for your home?,multi_model,"{0.29349917,0.5954506,1.2545482}","{0,1,0}","{-0.21172541,0.039712675,-0.976522}",75
a2370e4e-cc25-412d-bb2e-308879963449,table1.glb,Which desk would you choose for your home?,multi_model,"{0.009930466,1.2246469e-16,1.9999753}","{0,1,0}","{-0.004965233,-6.123234e-17,-0.99998766}",75
a2370e4e-cc25-412d-bb2e-308879963449,table1.glb,Which desk would you choose for your home?,multi_model,"{-1.7040755,0.882183,0.56380844}","{0,1,0}","{0.8520377,-0.4410915,-0.28190422}",75
a2370e4e-cc25-412d-bb2e-308879963449,table2.glb,Which desk would you choose for your home?,multi_model,"{0.09914465,0.09926672,1.9950731}","{0,1,0}","{-0.049572326,-0.04963336,-0.99753654}",75
a2370e4e-cc25-412d-bb2e-308879963449,table2.glb,Which desk would you choose for your home?,multi_model,"{1.4672539,0.42378512,1.2913451}","{0,1,0}","{-0.73362696,-0.21189256,-0.64567256}",75
a2370e4e-cc25-412d-bb2e-308879963449,table2.glb,Which desk would you choose for your home?,multi_model,"{0.4430379,-0.0496488,1.9496801}","{0,1,0}","{-0.22151895,0.0248244,-0.97484004}",75
a2370e4e-cc25-412d-bb2e-308879963449,car.glb,Which car looks faster to you?,multi_model,"{1.5985463,-0.38488322,-1.138646}","{0,1,0}","{-0.79927313,0.19244161,0.569323}",75
a2370e4e-cc25-412d-bb2e-308879963449,car.glb,Which car looks faster to you?,multi_model,"{0.8637906,-0.20797554,-0.6152789}","{0,1,0}","{-0.79927313,0.19244161,0.569323}",75
a2370e4e-cc25-412d-bb2e-308879963449,car.glb,Which car looks faster to you?,multi_model,"{0.86540747,0.63722664,0.113878325}","{0,1,0}","{-0.8007692,-0.5896315,-0.10537262}",75
a2370e4e-cc25-412d-bb2e-308879963449,car.glb,Which car looks faster to you?,multi_model,"{0.794233,0.50537616,-0.53079647}","{0,1,0}","{-0.7349109,-0.46762905,0.4911507}",75
a2370e4e-cc25-412d-bb2e-308879963449,car.glb,Which car looks faster to you?,multi_model,"{1.0229319,0.34786236,-0.02362255}","{0,1,0}","{-0.9465281,-0.32188013,0.021858158}",75
a2370e4e-cc25-412d-bb2e-308879963449,car1.glb,Which car looks faster to you?,multi_model,"{1.992002,0.13891843,0.1123823}","{0,1,0}","{-0.996001,-0.069459215,-0.05619115}",75
a2370e4e-cc25-412d-bb2e-308879963449,car1.glb,Which car looks faster to you?,multi_model,"{0.7912517,0.05518039,0.04463986}","{0,1,0}","{-0.996001,-0.069459215,-0.05619115}",75
a2370e4e-cc25-412d-bb2e-308879963449,car1.glb,Which car looks faster to you?,multi_model,"{0.05886561,0.2444788,-0.7535793}","{0,1,0}","{-0.07409804,-0.30774167,0.94858027}",75
a2370e4e-cc25-412d-bb2e-308879963449,car1.glb,Which car looks faster to you?,multi_model,"{0.50183314,-1.0834266e-07,-0.6158574}","{0,1,0}","{-0.6316906,1.3637809e-07,0.7752206}",75
a2370e4e-cc25-412d-bb2e-308879963449,car2.glb,Which car looks faster to you?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
a2370e4e-cc25-412d-bb2e-308879963449,car2.glb,Which car looks faster to you?,multi_model,"{1.5264385,1.2268577,0.40596285}","{0,1,0}","{-0.76321924,-0.61342883,-0.20298143}",75
a2370e4e-cc25-412d-bb2e-308879963449,knife.glb,What is this knife suitable for?,single_model,"{0.7965081,0.54898334,1.7504834}","{0,1,0}","{-0.39825404,-0.27449167,-0.8752417}",75
a2370e4e-cc25-412d-bb2e-308879963449,knife.glb,What is this knife suitable for?,single_model,"{1.2586753,0.9088214,1.2608649}","{0,1,0}","{-0.62933767,-0.4544107,-0.6304324}",75
a2370e4e-cc25-412d-bb2e-308879963449,knife.glb,What is this knife suitable for?,single_model,"{1.1359545,0.8202113,1.1379305}","{0,1,0}","{-0.62933767,-0.4544107,-0.6304324}",75
a2370e4e-cc25-412d-bb2e-308879963449,knife.glb,What is this knife suitable for?,single_model,"{0.45121738,0.32579967,0.4520023}","{0,1,0}","{-0.62933767,-0.4544107,-0.6304324}",75
a2370e4e-cc25-412d-bb2e-308879963449,knife.glb,What is this knife suitable for?,single_model,"{0.925242,0.6680672,0.9268515}","{0,1,0}","{-0.62933767,-0.4544107,-0.6304324}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.112187654,0.9875039,1.7355834}","{0,1,0}","{0.056093827,-0.49375194,-0.8677917}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.076481745,1.9579924,0.40052012}","{0,1,0}","{0.038240872,-0.9789962,-0.20026006}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.048202578,1.2340236,0.25242755}","{0,1,0}","{0.038240872,-0.9789962,-0.20026006}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.031978574,0.8186764,0.1674656}","{0,1,0}","{0.038240872,-0.9789962,-0.20026006}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.13085887,1.7800025,0.9024783}","{0,1,0}","{0.065429434,-0.89000124,-0.45123914}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.008603905,1.999778,0.02852413}","{0,1,0}","{0.0043019527,-0.999889,-0.014262065}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.002512246,0.58391327,0.008328733}","{0,1,0}","{0.0043019527,-0.999889,-0.014262065}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.0032467148,0.7546235,0.010763683}","{0,1,0}","{0.0043019527,-0.999889,-0.014262065}",75
a2370e4e-cc25-412d-bb2e-308879963449,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.004649207,1.0806003,0.015413302}","{0,1,0}","{0.0043019527,-0.999889,-0.014262065}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0.023849888,1.9517014,0.43622583}","{0,1,0}","{-0.011924944,-0.9758507,-0.21811292}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.8840477e-07,2,1.991106e-06}","{0,1,0}","{9.4202385e-08,-1,-9.95553e-07}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.537242,0.85848707,0.9486236}","{0,1,0}","{0.768621,-0.42924353,-0.4743118}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.019860443,-0.009930739,1.9998767}","{0,1,0}","{-0.009930221,0.0049653696,-0.99993837}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{1.1303079,1.3629432,-0.9299408}","{0,1,0}","{-0.56515396,-0.6814716,0.4649704}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.6696525,1.2836708,1.3797662}","{0,1,0}","{-0.33482626,-0.6418354,-0.6898831}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.73128045,0.24763183,1.8449681}","{0,1,0}","{0.36564022,-0.12381592,-0.92248404}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.3566272,0.120763846,0.8997448}","{0,1,0}","{0.36564022,-0.12381592,-0.92248404}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.18698247,0.7896153,0.54115874}","{0,1,0}","{0.19170809,-0.80957127,-0.5548355}",75
a2370e4e-cc25-412d-bb2e-308879963449,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.15969452,0.9812642,0.27128026}","{0,1,0}","{0.18895069,-0.80957127,-0.55578053}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.019861234,1.2246469e-16,1.9999014}","{0,1,0}","{-0.009930617,-6.123234e-17,-0.9999507}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.29538995,1.3261884,1.4676406}","{0,1,0}","{0.14769498,-0.6630942,-0.7338203}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.72071767,0.87325966,1.6486309}","{0,1,0}","{0.36035883,-0.43662983,-0.8243154}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.07747996,1.2502489,1.5591261}","{0,1,0}","{0.03873998,-0.62512445,-0.77956307}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.32952157,1.2111118,1.5571204}","{0,1,0}","{0.16476078,-0.6055559,-0.7785602}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.17171258,1.1306223,1.6407949}","{0,1,0}","{0.08585629,-0.56531113,-0.82039744}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.060248896,1.5894986,1.2123796}","{0,1,0}","{-0.030124448,-0.7947493,-0.6061898}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.13880293,0.09847809,0.44416475}","{0,1,0}","{-0.29181504,-0.20703733,-0.93379843}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.22023492,0.15625256,0.7047444}","{0,1,0}","{-0.29181504,-0.20703733,-0.93379843}",75
a2370e4e-cc25-412d-bb2e-308879963449,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.3153704,0.22374941,1.0091748}","{0,1,0}","{-0.29181504,-0.20703733,-0.93379843}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{1.7325258,0.009930739,0.99912745}","{0,1,0}","{-0.8662629,-0.0049653696,-0.49956372}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{1.9808342,-0.1785156,0.21077971}","{0,1,0}","{-0.9904171,0.0892578,-0.105389856}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{2.5599418,-0.2307056,0.2724023}","{0,1,0}","{-0.9904171,0.0892578,-0.105389856}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.9660033,-0.08705759,0.10279199}","{0,1,0}","{-0.9904171,0.0892578,-0.105389856}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.92448545,0.3093568,-0.030537358}","{0,1,0}","{-0.94785,-0.31717518,0.031309128}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.920405,0.24436046,0.21083213}","{0,1,0}","{-0.9436664,-0.2505362,-0.21616049}",75
a2370e4e-cc25-412d-bb2e-308879963449,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.8801882,0.19719344,0.37106732}","{0,1,0}","{-0.9024333,-0.20217712,-0.38044533}",75
a2370e4e-cc25-412d-bb2e-308879963449,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.118850276,-0.12901023,1.9922929}","{0,1,0}","{0.059425138,0.064505115,-0.99614644}",75
a2370e4e-cc25-412d-bb2e-308879963449,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0,4.621249e-17,0.7547072}","{0,1,0}","{0,-6.123234e-17,-1}",75
a2370e4e-cc25-412d-bb2e-308879963449,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0.016736986,-0.25420368,0.8425831}","{0,1,0}","{-0.019013828,0.28878468,-0.95720524}",75
a2370e4e-cc25-412d-bb2e-308879963449,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.044646718,-0.8797111,0.65508956}","{0,1,0}","{-0.019013828,0.28878468,-0.95720524}",75
a2370e4e-cc25-412d-bb2e-308879963449,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.045442346,0.056505945,0.937558}","{0,1,0}","{-0.019013828,0.28878468,-0.95720524}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{1.6623394,0.36563906,-0.84435505}","{0,1,0}","{-0.87491554,-0.19244161,0.44439742}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{1.8838792,0.24460869,-0.03414659}","{0,1,0}","{-0.99151534,-0.12874141,0.017971888}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{0.82914543,0.10765881,-0.015028824}","{0,1,0}","{-0.99151534,-0.12874141,0.017971888}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{-0.1048552,-0.3725806,-0.7412743}","{0,1,0}","{0.12538879,0.44554228,0.8864365}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{0.30413318,-0.3799968,-0.68000287}","{0,1,0}","{-0.36369097,0.45441082,0.81316644}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{0.5756791,-0.33876362,-0.5031215}","{0,1,0}","{-0.6884132,0.40510303,0.6016468}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{0.43425727,-0.6249918,-0.34656078}","{0,1,0}","{-0.519297,0.74738264,0.41442707}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair.glb,Which chair is more comfortable?,multi_model,"{0.7593657,-0.12821205,-0.32592005}","{0,1,0}","{-0.90807074,0.15331955,0.3897443}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair1.glb,Which chair is more comfortable?,multi_model,"{-1.7093405,0.32625014,0.98575664}","{0,1,0}","{0.8546702,-0.16312507,-0.49287832}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair1.glb,Which chair is more comfortable?,multi_model,"{-1.7840983,0.1884045,-0.8840233}","{0,1,0}","{0.89204913,-0.09420225,0.44201165}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair1.glb,Which chair is more comfortable?,multi_model,"{-1.5154285,0.22791122,-1.2851198}","{0,1,0}","{0.7577143,-0.11395561,0.6425599}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair1.glb,Which chair is more comfortable?,multi_model,"{-0.39934587,0.060059186,-0.33865488}","{0,1,0}","{0.7577143,-0.11395561,0.6425599}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair1.glb,Which chair is more comfortable?,multi_model,"{-0.59954816,0.042695165,0.39085513}","{0,1,0}","{0.83622277,-0.05954929,-0.5451471}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair2.glb,Which chair is more comfortable?,multi_model,"{-1.3505732,0.6718946,1.3132058}","{0,1,0}","{0.6752866,-0.3359473,-0.6566029}",75
a2370e4e-cc25-412d-bb2e-308879963449,chair2.glb,Which chair is more comfortable?,multi_model,"{0.23564084,0.26732776,1.9679962}","{0,1,0}","{-0.11782042,-0.13366388,-0.9839981}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{-0.009927952,0.049648527,1.999359}","{0,1,0}","{0.004963976,-0.024824264,-0.9996795}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{-0.10283831,0.6718949,1.8809522}","{0,1,0}","{0.051419154,-0.33594745,-0.9404761}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{1.9151304,-0.07942535,0.5709353}","{0,1,0}","{-0.9575652,0.039712675,-0.28546765}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.6364473,1.8956286,0.0390773}","{0,1,0}","{-0.31822366,-0.9478143,-0.01953865}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.11797968,0.29256892,0.00783204}","{0,1,0}","{-0.3738759,-0.9271466,-0.02481962}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.38385245,0.9518867,0.02548191}","{0,1,0}","{-0.3738759,-0.9271466,-0.02481962}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.24192277,0.59992605,0.01605996}","{0,1,0}","{-0.3738759,-0.9271466,-0.02481962}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.4040552,1.001986,0.026823062}","{0,1,0}","{-0.3738759,-0.9271466,-0.02481962}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag.glb,Which bag is more practical?,multi_model,"{0.073068164,0.5659437,0.91778255}","{0,1,0}","{-0.06761062,-0.52367276,-0.8492324}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag1.glb,Which bag is more practical?,multi_model,"{-1.7518543,0.029791238,0.9644268}","{0,1,0}","{0.87592715,-0.014895619,-0.4822134}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag1.glb,Which bag is more practical?,multi_model,"{-1.7067016,0.2574831,-1.010382}","{0,1,0}","{0.8533508,-0.12874155,0.505191}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag1.glb,Which bag is more practical?,multi_model,"{0.26964548,0.2180429,1.9697077}","{0,1,0}","{-0.13482274,-0.10902145,-0.98485386}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag2.glb,Which bag is more practical?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
a2370e4e-cc25-412d-bb2e-308879963449,bag2.glb,Which bag is more practical?,multi_model,"{-0.00962652,-0.49145246,1.9386547}","{0,1,0}","{0.00481326,0.24572623,-0.96932733}",75
